"Trip ID","Taxi ID","Trip Start Timestamp","Trip End Timestamp","Trip Seconds","Trip Miles","Pickup Census Tract","Dropoff Census Tract","Pickup Community Area","Dropoff Community Area",Fare,Tips,Tolls,Extras,"Trip Total","Payment Type",Company,"Pickup Centroid Latitude","Pickup Centroid Longitude","Pickup Centroid Location","Dropoff Centroid Latitude","Dropoff Centroid Longitude","Dropoff Centroid  Location","Community Areas"
a2c809441f4a8cac853a2a12e48e0965c37a18a8,e0e1f19080d131afa810280c286bc1f57e78b48fe55e992ac816f33602973ff890905d82df0bec55f791ff66f6f3d7d366281cdb4271de2f2d2acb047b743f32,"07/29/2014 08:30:00 PM","07/29/2014 08:45:00 PM",600,1.7,17031320100,17031081000,32,8,$7.45,$0.00,$0.00,$1.00,$8.45,Cash,"Dispatch Taxi Affiliation",41.884987192,-87.620992913,"POINT (-87.620993 41.884987)",41.900265687,-87.63210922,"POINT (-87.632109 41.900266)",38
a2c8097808a6fbe713ad1a278232e52924cebf85,1a17b93b1b112cb4a8587fbbc9d564f2dc52d48903421f2d5243c1ff250a45a0c45e2fcdb820ca089be7607d7c6156e4ea595680e98ac070cee068d1bed1559c,"01/21/2014 11:45:00 AM","01/21/2014 11:45:00 AM",420,1.5,17031080100,17031081600,8,8,$6.45,$0.00,$0.00,$0.00,$6.45,"No Charge","Dispatch Taxi Affiliation",41.907520075,-87.6266589,"POINT (-87.626659 41.90752)",41.892072635,-87.628874157,"POINT (-87.628874 41.892073)",37
a2c80a0a23197232014987abd8c2b55f14cd03ac,f312a4cf1d6766a8974535d6d7f15881f7b73c9f45296390e73f1b10584c32b81e0a90320a9fab0331222436681431d1d4a560074980c7ae5b07fa899a589ed0,"08/10/2013 02:30:00 AM","08/10/2013 02:45:00 AM",360,0,"","","","",$7.45,$2.24,$0.00,$0.00,$9.69,"Credit Card","Chicago Elite Cab Corp.","","","","","","",""
a2c80a2518bdb2682e2f26dc660f499b390f8428,0008de7a146802839c9e6059f482d292ebdae13c5c31dd6e5983a80882e2a5dbcd6ea098c2fcd56f34ce02645eb94c6b39512e9304837746d4e289b6236c2c5b,"11/21/2014 01:30:00 PM","11/21/2014 01:30:00 PM",240,0,17031081600,17031081800,8,8,$5.05,$0.00,$0.00,$0.00,$5.05,Cash,"Taxi Affiliation Services",41.892072635,-87.628874157,"POINT (-87.628874 41.892073)",41.89321636,-87.63784421,"POINT (-87.637844 41.893216)",37
a2c80a258941598e7ed437f1e769dfd41aa87b2c,dc5e22b006b5657d957e2581d452ba4722782780acb52cd3ed2112b032d7a391b78b7c0bb24acb5d2ce3f3863410fc2b1daf8aea9755a7525535747230d8cce2,"04/18/2014 02:45:00 PM","04/18/2014 03:30:00 PM",2280,12.6,17031980100,17031081500,56,8,$30.05,$0.00,$0.00,$3.00,$33.05,Cash,"Dispatch Taxi Affiliation",41.785998518,-87.750934289,"POINT (-87.750934 41.785999)",41.892507781,-87.626214906,"POINT (-87.626215 41.892508)",53
a2c80a6ff927b25db8ca94d6355dd83eb162dba7,7c55d8ae0e179edc2ae7e0499a7996f980639adc09328e31648af9fe7d4395e3afc3c5277ea10e4fa68e01528c829c1b0ea3cc7bf5baf5fd5ec89b2ab64729bd,"06/14/2015 10:45:00 AM","06/14/2015 11:00:00 AM",600,1.5,17031081401,17031839100,8,32,$7.85,$2.00,$0.00,$0.00,$9.85,"Credit Card","",41.89503345,-87.619710672,"POINT (-87.619711 41.895033)",41.880994471,-87.632746489,"POINT (-87.632746 41.880994)",37
a2c80aa53118711f6afef61256c7e37a921fd864,1d09fa80d9cf790cd0b6dca0c900c4ad0a989748bcd03878b889c279b4e3f820b032fa5daf3e599c36b35224f5f41c50febf94a7175c431cc0b7245ad42eb8af,"09/24/2015 10:15:00 AM","09/24/2015 10:15:00 AM",300,0.7,"","","","",$5.05,$2.00,$0.00,$1.00,$8.05,"Credit Card","","","","","","","",""
a2c80acb6024ad8da9912fb7c93ae8701e049e55,fcbee6a4836402c8a068a12f39eb6fd45c0f8b0172c9b3642b98a9e7a9e5b0854da55077f4a257d5b2328f1f154cce953eb72ee1fec37da85d64ce5d4b6b2166,"12/06/2013 01:30:00 AM","12/06/2013 01:30:00 AM",180,0.5,17031081500,17031320100,8,32,$4.45,$0.00,$0.00,$0.00,$4.45,Cash,"Taxi Affiliation Services",41.892507781,-87.626214906,"POINT (-87.626215 41.892508)",41.884987192,-87.620992913,"POINT (-87.620993 41.884987)",37
a2c80aea8afdf3beaa3c37603c2d05f829690a3b,b961f89bbcb76e8a426752ec85d0f1aa66fdaad2e59c35c5dccc44770d1d8afe0b0303e6721ce70cc9a13177d6b5e69383cdeae7e30f93379fe8cb5c556033d4,"09/26/2015 07:45:00 PM","09/26/2015 08:00:00 PM",660,1.5,17031839100,17031080100,32,8,$7.45,$0.00,$0.00,$1.00,$8.45,Cash,"Dispatch Taxi Affiliation",41.880994471,-87.632746489,"POINT (-87.632746 41.880994)",41.907520075,-87.6266589,"POINT (-87.626659 41.90752)",38
a2c80afee8ad3944806e0b6df71b7435e3a8a464,5422457a4d9232e2885ccd05f2f0a29581ebe0d22bf5b46242787b735c5713c6ebe5b4721422c265ea1c83082a56ac815b63490e6f03727b6ad15e96161d3789,"06/06/2016 05:45:00 AM","06/06/2016 06:00:00 AM",360,2.2,"","",32,33,$8.75,$0.00,$0.00,$0.00,$8.75,Cash,"",41.878865584,-87.625192142,"POINT (-87.625192 41.878866)",41.857183858,-87.620334624,"POINT (-87.620335 41.857184)",38
a2c80b0301746997799be5fcc137b168b74f1762,851a46407c712a156d2b18a2e82702e7378942c3451ec2f6491668bcb9065ddb122a0ba0274a527801b680336cf6783451406a94ff65423f3a141f80374df956,"09/12/2014 08:30:00 PM","09/12/2014 08:30:00 PM",600,2.1,"","","","",$7.85,$2.00,$0.00,$0.00,$9.85,"Credit Card","","","","","","","",""
a2c80b799a89dfe9409026f6e89bdb05aafa2704,c7a2b9554ad4efdac7ae4fc8ad99678ffefa21bccf6d23dc0553a7179b87856d97471d93fe8fe3473e148e29b9d3d48542f1fb65a6e09b28805c66d7ab659327,"08/08/2013 01:15:00 PM","08/08/2013 01:15:00 PM",660,0,17031281900,17031081700,28,8,$7.65,$0.00,$0.00,$0.00,$7.65,Cash,"Choice Taxi Association",41.879255084,-87.642648998,"POINT (-87.642649 41.879255)",41.892042136,-87.63186395,"POINT (-87.631864 41.892042)",29
a2c80be746d46f8e0dd4567c9039772a3d6df891,1c6b94041690354e12d546af933b8311d7980f368e1b52dbdc8347fb7307afbad9db54497d7c2bcb08ca9848947d559bbe53ca6f25edc7f057aa57fae5357cc6,"07/09/2013 07:30:00 PM","07/09/2013 08:15:00 PM",2520,0,"","",76,"",$37.25,$0.00,$0.00,$3.50,$40.75,"Credit Card","Taxi Affiliation Services",41.980264315,-87.913624596,"POINT (-87.913625 41.980264)","","","",75
a2c80c100a7a853e16cec9c1f7bed1d23eb8f438,7dfc05cef9090a017bc1e58dac32977a43a707c960fd1e0099d48e432face1df82c486bc8caca06a01a7e5774da6c0a94b966e9a86cd84b9ad0b1b55655a7006,"10/25/2013 03:45:00 PM","10/25/2013 03:45:00 PM",600,1.8,17031839100,17031833100,32,28,$7.85,$0.00,$0.00,$0.00,$7.85,Cash,"",41.880994471,-87.632746489,"POINT (-87.632746 41.880994)",41.879066994,-87.657005027,"POINT (-87.657005 41.879067)",38
a2c80c84fe91ac89279c569346516dacf4039c0c,cd6422bc48a2ea533724b3be5a36948de0560cf69fcd48282160db96fdc841bcd20ee3605d1bcfbd8045544576f889d8df47cbe78ec51789d4e6220aab0b66e8,"10/12/2013 02:15:00 AM","10/12/2013 02:15:00 AM",0,0,17031839100,17031839100,32,32,$3.25,$0.00,$0.00,$0.00,$3.25,Cash,"Dispatch Taxi Affiliation",41.880994471,-87.632746489,"POINT (-87.632746 41.880994)",41.880994471,-87.632746489,"POINT (-87.632746 41.880994)",38
a2c80c8a6dd30b3d0a092277347006571643bb19,70c14ea31a87ed279cba47c393fa97c45f207042b69b5902cd2747f69e3e6655e15e70700578488f3cba45ff697ae9b81dd63393476374392fe8b0ab87db14a3,"07/31/2013 06:45:00 PM","07/31/2013 07:00:00 PM",540,0.31,17031839100,17031841900,32,28,$9.25,$0.00,$0.00,$0.00,$9.25,Cash,"",41.880994471,-87.632746489,"POINT (-87.632746 41.880994)",41.867902418,-87.642958665,"POINT (-87.642959 41.867902)",38
a2c80c8a7f930d4e8078386f4b01a6ee5b4ab515,328a53bd4b1a34c5711f95503c853e56fd25384a572c75f3e4d9e3adb01005c9642ee3da779ae4c2027455c2011778693258d98ec4d5cbca16124b3301759504,"10/16/2015 05:30:00 AM","10/16/2015 06:00:00 AM",1680,14.3,"","",32,"",$30.65,$10.13,$0.00,$20.00,$60.78,"Credit Card","",41.878865584,-87.625192142,"POINT (-87.625192 41.878866)","","","",38
a2c80cf7e3822a0d7a385d3b835d08d693d5660d,a205f7fbc9ade177e7da5f95c61f407585ac577aac76f9218787a61a87a0b4071a382c734a2677676b72371c4f4f332e3278c711ff826ede067e25748c6d5176,"10/16/2015 01:00:00 PM","10/16/2015 01:45:00 PM",2580,18,17031980000,17031839100,76,32,$38.04,$8.01,$0.00,$2.00,$48.05,"Credit Card","",41.97907082,-87.903039661,"POINT (-87.90304 41.979071)",41.880994471,-87.632746489,"POINT (-87.632746 41.880994)",75
a2c80d18b708fa7d1a41a5a21386b21ae85c98bc,5875da2f8b2c80730590e971a29f16061bac24b92e13a5b133257a1bfc1a8ab5cc6e3760d0b6ff8393f84e7a3f8917b0a4283f5e81a155fa51820ea0f978cf74,"06/23/2016 09:15:00 AM","06/23/2016 09:15:00 AM",600,0,17031081700,17031320100,8,32,$7.25,$2.00,$0.00,$0.00,$9.25,"Credit Card","Taxi Affiliation Services",41.892042136,-87.63186395,"POINT (-87.631864 41.892042)",41.884987192,-87.620992913,"POINT (-87.620993 41.884987)",37
a2c80d37fab7207f8eccdfe0813f6af5650e0623,f9e1180e92d1f25d87d1ca8efad5cabd6a292d08aa2f8b174fe8c1847a4cbd2ce08cdf4d8729670aea7df4562463f544c900c91fd3c17fd3de5b410423fbb62d,"01/12/2016 12:15:00 PM","01/12/2016 12:30:00 PM",1320,13.7,"","",76,5,$35.00,$0.00,$0.00,$4.00,$39.00,Cash,"",41.980264315,-87.913624596,"POINT (-87.913625 41.980264)",41.947791586,-87.683834942,"POINT (-87.683835 41.947792)",75
a2c80d5323c7332fa966151a3d0679e3c5b4d135,f45c4bfa9d6c445eb03ab69093f7ec1e9cdecef83cb2cedd0d739143caa40e15d2e8be5e3df63c6304151e5d9904fad85ae4acffb2b6e20f886eb55438fce790,"06/15/2015 08:00:00 PM","06/15/2015 08:15:00 PM",900,3.4,17031841000,17031081500,33,8,$10.65,$0.00,$0.00,$1.50,$12.15,Cash,"Choice Taxi Association",41.849246754,-87.624135298,"POINT (-87.624135 41.849247)",41.892507781,-87.626214906,"POINT (-87.626215 41.892508)",34
a2c8144a077934b144b419d94d5b7e2dffcf9e64,5fcbc591653ef40e9c13064b3f546bbed4fabf421ed70e173111c53f0c144c91ddbc5da9562067e85aada81f948e314d393572b818600c4f671961408e73d414,"03/08/2013 06:15:00 PM","03/08/2013 06:30:00 PM",480,1.51,17031050600,"",5,"",$7.05,$0.00,$0.00,$0.00,$7.05,Cash,"",41.950545696,-87.676182496,"POINT (-87.676182 41.950546)","","","",46
a2c80d8b2f2f60775960a0660c618fa0cf6c3013,4ef5cd48604e47130ae45e153d25e561b5f582e112e962c1e8d90bce76cd59a49344da63521e7bf40bdce75a7423fb6c20cac47981cdf1ea74b9fad4cbe27587,"07/27/2015 01:30:00 PM","07/27/2015 01:30:00 PM",0,0,17031281900,17031281900,28,28,$3.25,$0.00,$0.00,$0.00,$3.25,Cash,"Taxi Affiliation Services",41.879255084,-87.642648998,"POINT (-87.642649 41.879255)",41.879255084,-87.642648998,"POINT (-87.642649 41.879255)",29
a2c80d8dc2c712fe8c7b6c684b6147d8a5c29758,97ca0053c7078857a1faa9bfa7bae198efd41874bc267c93ef9bae58d9e8bfc82d9a85c9396e2bd03647b354fefc75b5f9f8de68cd5ba3361cc5734848cb26ed,"04/11/2015 05:30:00 PM","04/11/2015 05:30:00 PM",300,1.3,"","",6,6,$5.85,$0.00,$0.00,$2.00,$7.85,Cash,"",41.944226601,-87.655998182,"POINT (-87.655998 41.944227)",41.944226601,-87.655998182,"POINT (-87.655998 41.944227)",57
a2c80db561f69411f8bc390ec8c211f4e3bca572,ed0aa578d1d6f993916813f8bed5d2fe1ac4d098be3ba52e0adfa126e28625a4bab89b195e48237a216fd5903768665f5203add75fe2c9b74eb0d5ed64de0bdf,"06/16/2016 07:15:00 AM","06/16/2016 07:15:00 AM",0,0,"","",2,2,$3.25,$2.00,$0.00,$0.00,$5.75,"Credit Card","",42.001571027,-87.695012589,"POINT (-87.695013 42.001571)",42.001571027,-87.695012589,"POINT (-87.695013 42.001571)",20
a2c80dd5e39f8d76143dae487fecbe647546397a,160e925d844527c4f474ca64ac3e53630abf5b61d364a6c3ace6a90650d839da79d5b4e2380582a6a4db91e5ef82c2f39cab972e2ba7896e0d3e9a243c59f4a2,"09/01/2015 11:30:00 PM","09/01/2015 11:30:00 PM",120,0,17031081700,17031081000,8,8,$4.25,$0.00,$0.00,$0.00,$4.25,Cash,"Taxi Affiliation Services",41.892042136,-87.63186395,"POINT (-87.631864 41.892042)",41.900265687,-87.63210922,"POINT (-87.632109 41.900266)",37
a2c80df9080686b7b14df070a60ae7c76008b6a9,55e320fddd3356bfae67e18bb11e168b5d36a87b22a67cba3a4503a26a9e50fb65d086b297a96b8d9f02fd614d6e319fc85c7033e0c2d3d5716e51ffa17ef407,"06/01/2015 06:30:00 AM","06/01/2015 06:45:00 AM",1320,1,"","",24,76,$33.45,$0.00,$0.00,$2.00,$35.45,Cash,"Taxi Affiliation Services",41.901206994,-87.676355989,"POINT (-87.676356 41.901207)",41.980264315,-87.913624596,"POINT (-87.913625 41.980264)",25
a2c80e06f6d50e43624313590a8fc4b563b1fd87,f0914931861d5a79d70899dce5a47501d6704127c8da5d3485ea926c2926c349782287f2a88f39ae8e019083ff72d5c9a958f59233c330cd48e63d4208147136,"05/02/2015 09:30:00 PM","05/02/2015 09:30:00 PM",480,0,17031832200,17031071000,22,7,$7.25,$3.00,$0.00,$0.00,$10.25,"Credit Card","Taxi Affiliation Services",41.920451512,-87.679954768,"POINT (-87.679955 41.920452)",41.921701492,-87.655911848,"POINT (-87.655912 41.921701)",23
a2c80e13312b1ddcc6930cc40c79b5404cd42868,0f90a9b7e6b934c076767338a37ff205a0cca7d51e0eae69eb5600a4cc3fa5a9d9660c42be41c30c048d822b82958835f2440870587ddfbc8ffd10ed6295726c,"08/21/2014 08:30:00 AM","08/21/2014 09:15:00 AM",3000,14.9,"","",1,76,$34.25,$7.25,$0.00,$2.00,$43.50,"Credit Card","Taxi Affiliation Services",42.009622881,-87.670166857,"POINT (-87.670167 42.009623)",41.980264315,-87.913624596,"POINT (-87.913625 41.980264)",10
a2c80e1ff4d2a6ca6674c0d50aa9a296d46541bd,0d3b4b15bb66eff0ea709967e1ca704ee19dfbed34182e17a181af96e68adcdf10350b3cbd7e7f16665a33caa9561a405e11335494e1a58da7ca821f8b794cd1,"03/24/2014 03:45:00 PM","03/24/2014 04:00:00 PM",780,2.7,17031839100,17031330100,32,33,$9.45,$0.00,$0.00,$0.00,$9.45,Cash,"Taxi Affiliation Services",41.880994471,-87.632746489,"POINT (-87.632746 41.880994)",41.859349715,-87.617358006,"POINT (-87.617358 41.85935)",38
a2c80e38b5668923b4a35ae99fc56a26f5a2b89b,995d744677dd6d3a54cdb1a7bd650ef9527c9d296f3d08afc2942832a057fb6323a01cb61d062009482c88f60b94cf32e052468f92fcc963b442dd77c10d0e93,"07/10/2014 09:15:00 AM","07/10/2014 09:15:00 AM",0,0,17031081700,17031081700,8,8,$3.25,$0.00,$0.00,$0.00,$3.25,Cash,"",41.892042136,-87.63186395,"POINT (-87.631864 41.892042)",41.892042136,-87.63186395,"POINT (-87.631864 41.892042)",37
a2c80e3b99520e81c6df053c276e15ceb701bc06,4cbdaecdc6f7264ad262b71ffc555e1c5f4e5483d7975d1cc5be827f372458461519ed32c0c2b81b75aacef857cf3639eb92bd8fdb43f12831315c47c34c90e3,"09/05/2014 01:30:00 PM","09/05/2014 01:30:00 PM",660,0.1,17031320400,17031833100,32,28,$7.85,$0.00,$0.00,$0.00,$7.85,Cash,"Blue Ribbon Taxi Association Inc.",41.877406123,-87.621971652,"POINT (-87.621972 41.877406)",41.879066994,-87.657005027,"POINT (-87.657005 41.879067)",38
a2c80e46a70c250a3ec35736df1af9955906c146,8177d920d16e16a67ec9f543c13487e0cda54cc068a7343f0c93c3705ce51c5315539b2296fb39b6e8bfbf75f26c5b331abe1d359a99b2948adcac2a2ae464ca,"11/20/2015 02:30:00 PM","11/20/2015 02:45:00 PM",540,1.3,17031839100,17031081403,32,8,$7.05,$2.00,$0.00,$0.00,$9.05,"Credit Card","",41.880994471,-87.632746489,"POINT (-87.632746 41.880994)",41.890922026,-87.618868355,"POINT (-87.618868 41.890922)",38
a2c80e7c2b6b8dd341fd368e6ad94295cb786d46,1c1ea52e438bf7f3a161bfbc344e45e62c13bb0f66b7e268ecf308022f8b85bd3936a18971f8f3cbe19dcab78899a07a0929cab0aeba44eb28e00abce06679c4,"09/05/2013 05:30:00 PM","09/05/2013 05:30:00 PM",420,0,17031839100,17031320100,32,32,$6.85,$1.00,$0.00,$0.00,$7.85,"Credit Card","Taxi Affiliation Services",41.880994471,-87.632746489,"POINT (-87.632746 41.880994)",41.884987192,-87.620992913,"POINT (-87.620993 41.884987)",38
a2c80e86e8765c33e2e06c09194eea214c8e66ed,b6881e07d2abb8b6adb5a0962079be3ed8f197afc8127ef92b1043009a8c6c9df3f7bd1db762096dacc215ff9c3b18ed590fbc53f4a086f5846861a04d2bc23c,"02/11/2016 09:00:00 PM","02/11/2016 09:30:00 PM",2640,39.5,17031980000,"",76,"",$91.75,$10.00,$0.00,$54.85,$156.60,"Credit Card","Taxi Affiliation Services",41.97907082,-87.903039661,"POINT (-87.90304 41.979071)","","","",75
a2c80eaab21703bf712eb36f4f46773c6e9c4c49,763ae7383c3fd4eb95375759ee5d926e3309fa63656a57782b9353f91183c0ca5fbe53a103713c6ae89a95523ef83c69da0c591c42ba40502edf725d4ea4f6fb,"06/03/2015 02:15:00 PM","06/03/2015 02:15:00 PM",480,2.8,17031081403,17031070101,8,7,$8.85,$0.00,$0.00,$1.50,$10.35,Cash,"Taxi Affiliation Services",41.890922026,-87.618868355,"POINT (-87.618868 41.890922)",41.92926299,-87.635890954,"POINT (-87.635891 41.929263)",37
a2c80eb2fd5f63854a5770e1e2c87440946ed82a,fd6d0bcebb6d873f590748d5f16717d261b8980edd7741499ca73c56d46e0475e8572075bffe4f6dc1a1c7c7d6a327988f80493fcb4303306fe71d370b75a095,"11/04/2015 07:45:00 AM","11/04/2015 08:30:00 AM",3000,17.1,17031281900,17031980000,28,76,$36.05,$7.60,$0.00,$2.00,$45.65,"Credit Card","Dispatch Taxi Affiliation",41.879255084,-87.642648998,"POINT (-87.642649 41.879255)",41.97907082,-87.903039661,"POINT (-87.90304 41.979071)",29
a2c80ec25be1043f334ba8b3e1b6cfdde3880f05,b2cc9f31ae8d3049d0968618cc33ac6482c083023df2a0f29d6efd7e722d731a0f1745b2baf1852a9d509adc373aeee4528118373283ade9db346112e4764e29,"10/05/2015 04:30:00 PM","10/05/2015 05:00:00 PM",2580,17.9,17031330100,17031081202,33,8,$37.05,$3.00,$0.00,$2.00,$42.05,"Credit Card","",41.859349715,-87.617358006,"POINT (-87.617358 41.85935)",41.902788048,-87.62614559,"POINT (-87.626146 41.902788)",34
a2c80eefcec1b8d9c4581878a3388ef97a6b38cc,e2403bb7471854f7a9257ae5e60a6c495ffb12dfc691cca2c66482ad0f966734e7370c2132e1ae84d503965787afa4d996d2641a9ed87b195dc29cad6e09a9a4,"06/10/2016 11:00:00 PM","06/10/2016 11:00:00 PM",420,0,17031081403,17031081201,8,8,$6.75,$0.00,$0.00,$1.00,$7.75,Cash,"Blue Ribbon Taxi Association Inc.",41.890922026,-87.618868355,"POINT (-87.618868 41.890922)",41.899155613,-87.626210532,"POINT (-87.626211 41.899156)",37
a2c80ef43c6dfb2e92dbf3af324bc491a72fb364,7182f6b851fe8fe0639ecd72e3f74fc1bac93462be2635a6cb010da64ae9a424876cf06511ade29085bb617046f42e23cfd17614c375db45119c23410a03fdac,"03/19/2014 10:00:00 AM","03/19/2014 10:15:00 AM",540,3.1,"","",24,28,$9.44,$0.00,$0.00,$0.00,$9.44,Cash,"",41.901206994,-87.676355989,"POINT (-87.676356 41.901207)",41.874005383,-87.66351755,"POINT (-87.663518 41.874005)",25
a2c80f0de19098c7af46fffaec503d110d315e87,c60633c5d2053dd1c2076286b88196cf83f4fe0ecc194556cb7405d8056f3faa11d83458699f8a332e522c255b47a8daf820c31baed2a84873ddbf60941b1c0c,"04/26/2013 04:00:00 PM","04/26/2013 04:15:00 PM",300,0.8,17031839100,17031081401,32,8,$5.45,$0.00,$0.00,$1.00,$6.45,"Credit Card","",41.880994471,-87.632746489,"POINT (-87.632746 41.880994)",41.89503345,-87.619710672,"POINT (-87.619711 41.895033)",38
a2c80f2c2cb7824a8999ff72ce06b7fde216d58d,155628b9e202441c817079c4e635d9a8509c7cf72e2bea6d62eecf2a18a935752c574fa3efaaf0132f7374d8471804f08faf2e4ce762efa1bcd4b68ba02766df,"04/13/2015 11:30:00 PM","04/13/2015 11:30:00 PM",480,1.7,17031833000,17031081500,28,8,$7.05,$0.50,$0.00,$1.50,$9.05,"Credit Card","Dispatch Taxi Affiliation",41.88528132,-87.6572332,"POINT (-87.657233 41.885281)",41.892507781,-87.626214906,"POINT (-87.626215 41.892508)",29
a2c80f593a996365f4dd91c6939d72b175d967ff,ba0951d06c2db8c1623eaee9b2a34434c045baae41d5c74cbbeec27c06e9da6dd367368d2644622ae60899cc5abdefbec563ab7007b13221b298c1132e60e0ac,"10/08/2013 07:30:00 PM","10/08/2013 07:15:00 PM","",0,"","","","",$8.85,$2.21,$0.00,$0.00,$11.06,"Credit Card","Chicago Elite Cab Corp. (Chicago Carriag","","","","","","",""
a2c80f7e754a1127243198c0576cab8081fa48c0,481a0e82921b8500cddb5694f01b742768e1731519ebb22a190a932cd7102dee05a6d30c41d3f7f4a367b259b098d23ef7fecde3e7e0d6aebe4279b45c3d685f,"05/17/2015 08:45:00 PM","05/17/2015 08:45:00 PM",180,0.5,"","",32,32,$4.45,$0.00,$0.00,$0.00,$4.45,Cash,"",41.878865584,-87.625192142,"POINT (-87.625192 41.878866)",41.878865584,-87.625192142,"POINT (-87.625192 41.878866)",38
a2c80f8ee6ca7d7f0c7e3304d9611a7b7e210ab8,444a10db2a60293aca7a7e53b6a65bfae2fb054d213226f6ddd3e4eba2e07337343a8d960f17bb06ce632559e34c5675702128574408646ca06a3b681cee00f3,"08/27/2015 02:00:00 PM","08/27/2015 02:15:00 PM",720,0.1,17031281900,17031081500,28,8,$8.05,$4.00,$0.00,$1.50,$13.55,"Credit Card","Blue Ribbon Taxi Association Inc.",41.879255084,-87.642648998,"POINT (-87.642649 41.879255)",41.892507781,-87.626214906,"POINT (-87.626215 41.892508)",29
a2c80fc42ae980b5bc53e8306622d4647a8915b4,abb33898b8d70d22237631f6bdf0e107ae7ab74ccba2678831762e64dc3ff56666168f8107e95d74935f7e30e6d92cb880af945d9e7797e0f379c36d88311f11,"09/22/2015 05:45:00 PM","09/22/2015 06:15:00 PM",1500,5.1,"","","","",$16.25,$0.00,$0.00,$0.00,$16.25,Cash,"Chicago Medallion Management","","","","","","",""
a2c80ffa2cde193774c78147fb8e4dbde4aef4a9,a42edac48945c9dab13540adee09290f11b123a513580f25cf93315d4743d82b72ecb6468291669c8992eefa751c9d18d5e8979742d0988c19b2b26599be3a04,"10/23/2015 09:45:00 PM","10/23/2015 09:45:00 PM",240,0.4,17031081500,17031081600,8,8,$4.65,$0.00,$0.00,$2.00,$6.65,Cash,"KOAM Taxi Association",41.892507781,-87.626214906,"POINT (-87.626215 41.892508)",41.892072635,-87.628874157,"POINT (-87.628874 41.892073)",37
a2c8101bedc6cc4b1d65fbf6a1f72d6c5774df7a,33d0b751a7c55e6c8ce21d8226710db0da56a644ed6d070ed90c85001f198e95499126f1e400270429d8aec4fe3716a1083491533d23b226bf88c90f0095c17e,"06/24/2015 08:30:00 PM","06/24/2015 08:45:00 PM",600,0,17031281900,17031081403,28,8,$7.85,$0.00,$0.00,$1.00,$8.85,Cash,"Taxi Affiliation Services",41.879255084,-87.642648998,"POINT (-87.642649 41.879255)",41.890922026,-87.618868355,"POINT (-87.618868 41.890922)",29
a2c8106ca43bdc29ae7f792eeec4b1674286db5b,98767ab06d3013cca896b3334d3aa9a2ccfd61247b8728b3628b7a49c253bc44d752fdccd7ee7eea40f24505c12acda47f23b2c37dda78007115a4281c799167,"06/07/2014 03:30:00 AM","06/07/2014 03:30:00 AM",300,1.9,"","",4,16,$6.85,$0.00,$0.00,$0.00,$6.85,Cash,"Dispatch Taxi Affiliation",41.975170943,-87.687515515,"POINT (-87.687516 41.975171)",41.953582125,-87.72345239,"POINT (-87.723452 41.953582)",6
a2c810744ee573e8d09db5f65f140ebab78ae7cc,7805fc9f8d756c8798e3b143635938b447596d082e311306c7002a0c6c6f203a9b276bfd37c7c099e6236ca8fc77e0e1be8d4202f9d4edf37470f45b6928c1a1,"10/02/2014 12:15:00 AM","10/02/2014 12:30:00 AM",1320,18.7,17031320400,17031980000,32,76,$37.65,$0.00,$0.00,$2.00,$39.65,Cash,"Taxi Affiliation Services",41.877406123,-87.621971652,"POINT (-87.621972 41.877406)",41.97907082,-87.903039661,"POINT (-87.90304 41.979071)",38
a2c810b6adf3f6255a4ca1c2778fc47c0ccc88df,f5ec479e1f2814ec673a5aa69e8648d72e7e6a847eb50349aa2fa72953ea706d5fe8f6ca61c5a25c3bd9946f5fddbcc48fadd86ccf1969a644563f87610eb756,"08/15/2015 12:45:00 AM","08/15/2015 12:45:00 AM",660,3.4,"","",6,4,$10.05,$0.00,$0.00,$1.00,$11.05,Cash,"Taxi Affiliation Services",41.944226601,-87.655998182,"POINT (-87.655998 41.944227)",41.975170943,-87.687515515,"POINT (-87.687516 41.975171)",57
a2c810ba1c4785abdd7eda9eba15f1ba71c5472e,ee8db2d81185fbc54a4bb998b4d2c0bed0903eb629aa8ee0214ccc82ad453fb9b4b8d3d5e613845b140a73e8eecf49fd6a9a4f084f5d64624c143ba7395a09e6,"12/28/2013 10:45:00 PM","12/28/2013 11:00:00 PM",960,0,17031063000,17031081500,6,8,$12.65,$0.00,$0.00,$2.00,$14.65,Cash,"Taxi Affiliation Services",41.936310131,-87.651562592,"POINT (-87.651563 41.93631)",41.892507781,-87.626214906,"POINT (-87.626215 41.892508)",57
a2c810bbd2a784dc8c1dc926d7e81668cc598646,8c97ba8f6ab87c179de59330e994c1dcf57de41fb516d6779ec8f4e2928cb2f86403bb19fe5ef6ad2dddbddec0a5520ec654c4f6d5e58e6168cbec51244e308c,"12/16/2013 01:00:00 AM","12/16/2013 01:15:00 AM",960,0,"","",20,20,$13.05,$0.00,$0.00,$0.00,$13.05,Cash,"Chicago Elite Cab Corp. (Chicago Carriag",41.924347077,-87.734739754,"POINT (-87.73474 41.924347)",41.924347077,-87.734739754,"POINT (-87.73474 41.924347)",21
